series,iso3,country,year,value,lower_bound,upper_bound,sex,age,reporting_type,nature,unit_code,source,is_headline
SH_DTH_NCOM,CUB,Cuba,2005,17.3,15.0,19.8,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,CUB,Cuba,2005,19.8,17.3,22.4,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2010,14.6,12.4,16.9,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2010,19.9,17.5,22.7,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2010,17.2,14.9,19.7,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,CUB,Cuba,2015,16.6,14.3,19.1,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,CUB,Cuba,2015,19.5,17.1,22.5,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2015,13.7,11.7,15.9,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2019,20.1,17.5,23.5,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2019,13.7,11.5,16.1,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2019,16.8,14.4,19.7,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,CUB,Cuba,2020,20.3,17.5,23.8,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2020,16.9,14.3,19.9,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,CUB,Cuba,2020,13.7,11.5,16.3,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2021,13.9,11.1,17.1,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,CUB,Cuba,2021,17.6,14.2,21.6,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,CUB,Cuba,2021,21.5,17.6,26.4,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2000,13.2,10.0,18.5,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2000,18.5,15.1,27.6,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2000,15.8,12.4,22.8,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,DOM,Dominican Republic,2005,19.5,15.5,29.2,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2005,13.8,10.0,19.0,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2005,16.6,12.6,23.8,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,DOM,Dominican Republic,2010,14.1,9.6,19.1,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2010,18.7,13.8,27.4,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2010,16.3,11.5,23.0,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,DOM,Dominican Republic,2015,19.2,13.3,26.0,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,DOM,Dominican Republic,2015,15.6,10.4,20.4,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2015,23.0,16.6,32.1,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2019,15.7,10.1,21.1,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2019,21.8,14.9,30.6,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2019,18.6,12.4,25.6,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,DOM,Dominican Republic,2020,24.1,16.5,33.5,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2020,19.1,12.7,26.2,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,DOM,Dominican Republic,2020,14.3,9.2,19.4,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2021,14.4,9.2,19.8,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,DOM,Dominican Republic,2021,17.4,11.3,24.5,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,DOM,Dominican Republic,2021,20.6,13.7,29.6,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2000,16.6,13.6,19.6,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2000,15.4,12.5,18.2,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,ECU,Ecuador,2000,14.4,11.5,16.9,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2005,14.5,11.6,17.3,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,ECU,Ecuador,2005,13.3,10.6,15.9,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2005,15.7,12.6,18.7,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2010,13.1,10.4,15.7,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,ECU,Ecuador,2010,12.2,9.6,14.6,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2010,14.0,11.2,16.9,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2015,13.0,10.4,15.6,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2015,10.8,8.6,13.2,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2015,11.9,9.5,14.4,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,ECU,Ecuador,2019,10.6,8.3,13.1,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2019,11.5,9.2,14.3,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,ECU,Ecuador,2019,12.6,10.0,15.5,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2020,14.0,10.3,18.5,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,ECU,Ecuador,2020,12.1,8.8,16.2,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2020,16.0,11.9,21.0,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2021,11.7,8.4,16.0,FEMALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,ECU,Ecuador,2021,13.2,9.5,18.0,BOTHSEX,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,ECU,Ecuador,2021,14.7,10.6,20.1,MALE,30-69,G,CA,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2000,12.7,9.7,16.3,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,SLV,El Salvador,2000,10.9,8.3,13.9,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2000,15.0,11.5,19.2,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2005,10.5,8.0,13.4,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2005,12.1,9.2,15.6,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,SLV,El Salvador,2005,14.0,10.6,18.1,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2010,11.9,9.0,15.5,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,SLV,El Salvador,2010,10.7,8.1,13.8,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2010,13.4,10.1,17.7,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2015,15.8,11.8,21.0,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2015,13.0,9.7,17.2,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,SLV,El Salvador,2015,10.9,8.2,14.3,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2019,13.0,9.6,17.5,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,SLV,El Salvador,2019,10.9,8.1,14.6,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2019,15.9,11.8,21.5,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2020,13.1,9.3,18.1,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,SLV,El Salvador,2020,16.3,11.7,22.6,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2020,10.7,7.7,14.7,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2021,12.6,8.7,18.0,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,SLV,El Salvador,2021,10.8,7.4,15.2,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,SLV,El Salvador,2021,15.2,10.4,21.8,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2000,14.4,12.5,16.9,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2000,13.4,11.6,15.7,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2000,13.9,12.1,16.3,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,GTM,Guatemala,2005,14.7,12.8,17.3,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2005,14.5,12.6,17.0,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,GTM,Guatemala,2005,14.3,12.3,16.6,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2010,15.1,13.0,17.7,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2010,14.2,12.0,16.4,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2010,14.7,12.5,17.1,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,GTM,Guatemala,2015,15.6,13.1,18.0,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2015,15.8,13.4,18.4,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2015,15.7,13.3,18.2,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,GTM,Guatemala,2019,15.6,13.3,18.2,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2019,15.4,12.9,17.8,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2019,15.5,13.1,18.0,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,GTM,Guatemala,2020,16.4,13.3,19.4,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2020,15.7,13.1,18.5,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2020,16.0,13.2,18.9,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,GTM,Guatemala,2021,14.6,11.4,18.0,BOTHSEX,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,GTM,Guatemala,2021,12.4,9.4,15.5,MALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,GTM,Guatemala,2021,16.4,13.1,20.1,FEMALE,30-69,G,E,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2000,15.9,10.0,24.0,MALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2000,17.0,10.7,25.7,BOTHSEX,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,HND,Honduras,2000,18.1,11.4,27.3,FEMALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2005,17.9,11.1,27.2,BOTHSEX,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,HND,Honduras,2005,16.6,10.3,25.2,MALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2005,19.2,11.8,29.2,FEMALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2010,17.7,10.9,27.0,BOTHSEX,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,HND,Honduras,2010,19.2,11.6,29.2,FEMALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2010,16.2,10.3,24.6,MALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2015,22.5,14.6,33.5,MALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2015,21.5,13.1,32.0,FEMALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2015,22.0,13.8,32.7,BOTHSEX,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,HND,Honduras,2019,20.3,12.8,30.3,BOTHSEX,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",True
SH_DTH_NCOM,HND,Honduras,2019,20.5,12.4,30.6,FEMALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
SH_DTH_NCOM,HND,Honduras,2019,20.1,13.3,30.1,MALE,30-69,G,M,PERCENT,"Global Health Estimates 2021: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2021. Geneva, World Health Organization, 2024",False
