series,iso3,window_start,window_end,first_value,last_value,abs_change,pct_change,annual_change,relative_annual_change,n_obs,r_squared,classification,confidence,comparison_year,rank,of_n,percentile,regional_median,gap_to_median,target_value,target_source,projected_2030,required_annual_change,gap_to_target,year_target_met,status,rationale,computed_at
SH_DTH_NCOM,COL,2015,2021,10.5,10.3,-0.1999999999999993,-1.904761904761898,-0.030120481927710736,-0.29031789809841674,4,0.6845564074479739,insufficient_data,low,2021,3,19,88.9,14.5,-4.199999999999999,7.0,computed_from_2015,,,,,insufficient_data,"Colombia has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,CRI,2015,2021,9.6,9.9,0.3000000000000007,3.1250000000000075,0.06626506024096394,0.6710385847186222,4,0.7146231986770626,insufficient_data,low,2021,2,19,94.4,14.5,-4.6,6.3999999999999995,computed_from_2015,,,,,insufficient_data,"Costa Rica has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,CUB,2015,2021,16.6,17.6,1.0,6.024096385542168,0.12891566265060223,0.7594442571464047,4,0.6076641367231015,insufficient_data,low,2021,16,19,16.7,14.5,3.1000000000000014,11.066666666666666,computed_from_2015,,,,,insufficient_data,"Cuba has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,DOM,2015,2021,19.2,17.4,-1.8000000000000007,-9.375000000000004,-0.20843373493975895,-1.122119703578783,4,0.4402812716065717,insufficient_data,low,2021,14,19,27.8,14.5,2.8999999999999986,12.799999999999999,computed_from_2015,,,,,insufficient_data,"Dominican Republic has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,ECU,2015,2021,11.9,13.2,1.299999999999999,10.92436974789915,0.2626506024096384,2.0762893471117665,4,0.35696902322506957,insufficient_data,low,2021,8,19,61.1,14.5,-1.3000000000000007,7.933333333333334,computed_from_2015,,,,,insufficient_data,"Ecuador has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,GTM,2015,2021,15.7,14.6,-1.0999999999999996,-7.006369426751591,-0.10361445783132521,-0.6706437400085774,4,0.20437714159389817,insufficient_data,low,2021,11,19,44.4,14.5,0.09999999999999964,10.466666666666665,computed_from_2015,,,,,insufficient_data,"Guatemala has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,HND,2015,2021,22.0,17.8,-4.199999999999999,-19.09090909090909,-0.6204819277108432,-3.1140874665537925,4,0.8810261725147072,insufficient_data,low,2021,17,19,11.1,14.5,3.3000000000000007,14.666666666666666,computed_from_2015,,,,,insufficient_data,"Honduras has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,MEX,2015,2021,15.8,16.3,0.5,3.164556962025316,0.10240963855421678,0.6390617070465946,4,0.1964970491446599,insufficient_data,low,2021,13,19,33.3,14.5,1.8000000000000007,10.533333333333333,computed_from_2015,,,,,insufficient_data,"Mexico has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,NIC,2015,2021,12.9,12.6,-0.3000000000000007,-2.3255813953488427,-0.06385542168674706,-0.5037903091656571,4,0.5736164998978972,insufficient_data,low,2021,6,19,72.2,14.5,-1.9000000000000004,8.6,computed_from_2015,,,,,insufficient_data,"Nicaragua has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,PAN,2015,2021,11.5,10.9,-0.5999999999999996,-5.217391304347823,-0.1542168674698795,-1.414833646512656,4,0.47451343836885984,insufficient_data,low,2021,4,19,83.3,14.5,-3.5999999999999996,7.666666666666666,computed_from_2015,,,,,insufficient_data,"Panama has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,PER,2015,2021,8.6,12.3,3.700000000000001,43.023255813953504,0.6373493975903615,5.833861762840837,4,0.9657915534955633,insufficient_data,low,2021,5,19,77.8,14.5,-2.1999999999999993,5.7333333333333325,computed_from_2015,,,,,insufficient_data,"Peru has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,PRY,2015,2021,16.6,16.1,-0.5,-3.012048192771084,-0.12168674698795191,-0.7523137371743549,4,0.4110488777853892,insufficient_data,low,2021,12,19,38.9,14.5,1.6000000000000014,11.066666666666666,computed_from_2015,,,,,insufficient_data,"Paraguay has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,SLV,2015,2021,13.0,12.6,-0.40000000000000036,-3.0769230769230793,-0.03734939759036151,-0.28897019412271957,4,0.19624259750867928,insufficient_data,low,2021,6,19,72.2,14.5,-1.9000000000000004,8.666666666666666,computed_from_2015,,,,,insufficient_data,"El Salvador has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,URY,2015,2021,17.3,17.4,0.09999999999999787,0.5780346820809125,-0.0638554216867473,-0.3784024988844284,4,0.0856794265670285,insufficient_data,low,2021,14,19,27.8,14.5,2.8999999999999986,11.533333333333333,computed_from_2015,,,,,insufficient_data,"Uruguay has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,VEN,2015,2021,16.7,18.7,2.0,11.976047904191617,0.3337349397590361,1.8618406681117778,4,0.9929600248469711,insufficient_data,low,2021,18,19,5.6,14.5,4.199999999999999,11.133333333333333,computed_from_2015,,,,,insufficient_data,"Venezuela has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,ARG,2015,2022,63.618553,0.0,-63.618553,-100.0,-5.18536794047619,-21.6343103386561,8,0.22613794379840413,improving,low,2018,3,16,86.7,20.2438335,-18.8480315,,,,,,,no_numeric_target,"Argentina's adolescent birth rate fell from 63.6 in 2015 to 0.0 in 2022; the fitted trend since 2015 is -5.19 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 3 of 16 countries in the region, below the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,BOL,2015,2015,71.0,71.0,0.0,0.0,,,1,,insufficient_data,low,,,,,,,,,,,,,no_numeric_target,"Bolivia has only 1 headline observation(s) for adolescent birth rate since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,BRA,2015,2022,62.545959,2.008116,-60.537843,-96.7893753135994,-3.8668486190476186,-13.714809426460068,8,0.11635726247158736,improving,low,2018,8,16,53.3,20.2438335,-17.400312500000002,,,,,,,no_numeric_target,"Brazil's adolescent birth rate fell from 62.5 in 2015 to 2.0 in 2022; the fitted trend since 2015 is -3.87 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 8 of 16 countries in the region, below the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,CHL,2015,2023,40.599998,6.34799,-34.252008,-84.36455588002738,-2.8424995833333333,-24.017694459844435,9,0.29590346997570627,improving,low,2018,1,16,100.0,20.2438335,-19.5710205,,,,,,,no_numeric_target,"Chile's adolescent birth rate fell from 40.6 in 2015 to 6.3 in 2023; the fitted trend since 2015 is -2.84 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 1 of 16 countries in the region, below the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,COL,2015,2023,65.553513,39.389183,-26.164329999999993,-39.91293342280527,-2.0874113499999996,-6.5374656921587935,9,0.03941905855594055,improving,low,2018,7,16,60.0,20.2438335,-17.4365745,,,,,,,no_numeric_target,"Colombia's adolescent birth rate fell from 65.6 in 2015 to 39.4 in 2023; the fitted trend since 2015 is -2.09 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 7 of 16 countries in the region, below the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,CRI,2015,2023,2.396432,1.130316,-1.2661159999999998,-52.83337895671565,-1.6710490500000004,-8.915663923020155,9,0.044342396957944216,improving,low,2018,10,16,40.0,20.2438335,27.6704085,,,,,,,no_numeric_target,"Costa Rica's adolescent birth rate fell from 2.4 in 2015 to 1.1 in 2023; the fitted trend since 2015 is -1.67 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 10 of 16 countries in the region, above the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,CUB,2015,2022,51.38055,1.318604,-50.061946,-97.43365144981905,-2.6009099166666667,-10.12157677763945,8,0.05967581274492643,improving,low,2018,4,16,80.0,20.2438335,-18.7510455,,,,,,,no_numeric_target,"Cuba's adolescent birth rate fell from 51.4 in 2015 to 1.3 in 2022; the fitted trend since 2015 is -2.60 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 4 of 16 countries in the region, below the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,DOM,2015,2018,90.586304,77.108498,-13.477806000000001,-14.878414732540584,-10.076506285714286,-17.66555601387165,3,0.10762820571892366,insufficient_data,low,2018,15,16,6.7,20.2438335,56.864664499999996,,,,,,,no_numeric_target,"Dominican Republic has only 3 headline observation(s) for adolescent birth rate since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,ECU,2015,2022,79.407043,2.445694,-76.961349,-96.92005405616224,-5.235936976190477,-14.990672234498614,8,0.1309747527958898,improving,low,2018,6,16,66.7,20.2438335,-17.4788035,,,,,,,no_numeric_target,"Ecuador's adolescent birth rate fell from 79.4 in 2015 to 2.4 in 2022; the fitted trend since 2015 is -5.24 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 6 of 16 countries in the region, below the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,GTM,2015,2023,80.850639,2.03482,-78.815819,-97.48323572309675,-4.713712140350878,-12.332128693728519,8,0.10424063769005971,improving,low,2018,5,16,73.3,20.2438335,-18.116032500000003,,,,,,,no_numeric_target,"Guatemala's adolescent birth rate fell from 80.9 in 2015 to 2.0 in 2023; the fitted trend since 2015 is -4.71 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 5 of 16 countries in the region, below the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,HND,2015,2018,102.692032,97.054642,-5.637389999999996,-5.489607996071201,-8.699441785714283,-12.843911766754424,3,0.05683282311531541,insufficient_data,low,2018,16,16,0.0,20.2438335,76.81080850000001,,,,,,,no_numeric_target,"Honduras has only 3 headline observation(s) for adolescent birth rate since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,MEX,2015,2021,1.292537,0.818153,-0.47438400000000003,-36.70177333414827,-1.4457666785714285,-6.072096750003395,7,0.011627612891976589,improving,low,2018,12,16,26.7,20.2438335,37.1048295,,,,,,,no_numeric_target,"Mexico's adolescent birth rate fell from 1.3 in 2015 to 0.8 in 2021; the fitted trend since 2015 is -1.45 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 12 of 16 countries in the region, above the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,NIC,2020,2023,86.531418,4.687789,-81.843629,-94.58255844137445,-16.859756400000002,-38.0418816030187,4,0.22505259631067764,insufficient_data,low,,,,,,,,,,,,,no_numeric_target,"Nicaragua has only 4 headline observation(s) for adolescent birth rate since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,PAN,2015,2022,3.492602,51.8941,48.401498000000004,1385.8291898132109,0.6987297499999998,2.008075665420571,8,0.0023667490061869538,declining,low,2018,14,16,13.3,20.2438335,54.810739500000004,,,,,,,no_numeric_target,"Panama's adolescent birth rate rose from 3.5 in 2015 to 51.9 in 2022; the fitted trend since 2015 is +0.70 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 14 of 16 countries in the region, above the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,PER,2015,2023,50.137894,29.276028,-20.861866000000003,-41.60897942781562,-1.7625680500000005,-7.82018710272611,9,0.05150241382622827,improving,low,2018,2,16,93.3,20.2438335,-19.1854535,,,,,,,no_numeric_target,"Peru's adolescent birth rate fell from 50.1 in 2015 to 29.3 in 2023; the fitted trend since 2015 is -1.76 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 2 of 16 countries in the region, below the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,PRY,2015,2015,3.242249,3.242249,0.0,0.0,,,1,,insufficient_data,low,,,,,,,,,,,,,no_numeric_target,"Paraguay has only 1 headline observation(s) for adolescent birth rate since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,SLV,2015,2018,3.05424,50.213123,47.158883,1544.0464076169524,8.660017800000002,30.705338104966167,4,0.14271057884422286,insufficient_data,low,2018,11,16,33.3,20.2438335,29.969289500000002,,,,,,,no_numeric_target,"El Salvador has only 4 headline observation(s) for adolescent birth rate since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,URY,2015,2022,55.644314,23.128796,-32.515518,-58.43457428552359,-3.0776581557971006,-14.558548656102113,7,0.13404730207578172,improving,low,2018,9,16,46.7,20.2438335,17.4003125,,,,,,,no_numeric_target,"Uruguay's adolescent birth rate fell from 55.6 in 2015 to 23.1 in 2022; the fitted trend since 2015 is -3.08 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 9 of 16 countries in the region, above the regional median of 20.2.",2026-09-10T19:30:38+00:00
SP_DYN_ADKL,VEN,2015,2019,4.774067,2.465504,-2.3085629999999995,-48.35631757995855,-2.4202086999999985,-6.820249902391473,5,0.007416180849705858,improving,low,2018,13,16,20.0,20.2438335,53.5226915,,,,,,,no_numeric_target,"Venezuela's adolescent birth rate fell from 4.8 in 2015 to 2.5 in 2019; the fitted trend since 2015 is -2.42 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2018 it ranked 13 of 16 countries in the region, above the regional median of 20.2.",2026-09-10T19:30:38+00:00
